9.250000e+00	7.871463e-03	9.250000e+00	8.365422e-03	9.250000e+00	9.146194e-03	9.250000e+00	7.775859e-03	9.250000e+00	5.194528e-03	9.250000e+00	2.772540e-03
9.350000e+00	7.935200e-03	9.350000e+00	8.700038e-03	9.350000e+00	7.935200e-03	9.350000e+00	6.724206e-03	9.350000e+00	4.828043e-03	9.350000e+00	2.071438e-03
9.450000e+00	7.281900e-03	9.450000e+00	7.759924e-03	9.450000e+00	7.696188e-03	9.450000e+00	6.548930e-03	9.450000e+00	4.047271e-03	9.450000e+00	1.768689e-03
9.550000e+00	7.058822e-03	9.550000e+00	7.218164e-03	9.550000e+00	7.728056e-03	9.550000e+00	6.070906e-03	9.550000e+00	3.632983e-03	9.550000e+00	1.577479e-03
9.650000e+00	7.011020e-03	9.650000e+00	6.915415e-03	9.650000e+00	6.612667e-03	9.650000e+00	5.752223e-03	9.650000e+00	3.123091e-03	9.650000e+00	1.083521e-03
9.750000e+00	6.166511e-03	9.750000e+00	6.325852e-03	9.750000e+00	6.564864e-03	9.750000e+00	5.003319e-03	9.750000e+00	2.549462e-03	9.750000e+00	1.147258e-03
9.850000e+00	5.784091e-03	9.850000e+00	5.975301e-03	9.850000e+00	6.007169e-03	9.850000e+00	4.031336e-03	9.850000e+00	2.374186e-03	9.850000e+00	7.011020e-04
9.950000e+00	5.401672e-03	9.950000e+00	6.246181e-03	9.950000e+00	5.290133e-03	9.950000e+00	3.951666e-03	9.950000e+00	1.848360e-03	9.950000e+00	5.258265e-04
1.005000e+01	5.927499e-03	1.005000e+01	5.847828e-03	1.005000e+01	5.306067e-03	1.005000e+01	3.154959e-03	1.005000e+01	1.609348e-03	1.005000e+01	4.142875e-04
1.015000e+01	5.401672e-03	1.015000e+01	5.529145e-03	1.015000e+01	4.891780e-03	1.015000e+01	2.884079e-03	1.015000e+01	1.179126e-03	1.015000e+01	3.983534e-04
1.025000e+01	6.118708e-03	1.025000e+01	5.178594e-03	1.025000e+01	4.238480e-03	1.025000e+01	2.342318e-03	1.025000e+01	1.226928e-03	1.025000e+01	3.664851e-04
1.035000e+01	5.274199e-03	1.035000e+01	5.003319e-03	1.035000e+01	3.871995e-03	1.035000e+01	2.326384e-03	1.035000e+01	8.126410e-04	1.035000e+01	1.274731e-04
1.045000e+01	5.385738e-03	1.045000e+01	4.573097e-03	1.045000e+01	3.856061e-03	1.045000e+01	1.848360e-03	1.045000e+01	6.054972e-04	1.045000e+01	1.593414e-04
1.055000e+01	5.576948e-03	1.055000e+01	4.700570e-03	1.055000e+01	3.632983e-03	1.055000e+01	1.912096e-03	1.055000e+01	5.895630e-04	1.055000e+01	1.593414e-05
1.065000e+01	4.668702e-03	1.065000e+01	4.047271e-03	1.065000e+01	3.393971e-03	1.065000e+01	1.593414e-03	1.065000e+01	4.620900e-04	1.065000e+01	3.186827e-05
1.075000e+01	3.585181e-03	1.075000e+01	3.330234e-03	1.075000e+01	2.278581e-03	1.075000e+01	8.923116e-04	1.075000e+01	2.390120e-04	1.075000e+01	3.186827e-05
1.085000e+01	3.139025e-03	1.085000e+01	2.517594e-03	1.085000e+01	1.689018e-03	1.085000e+01	7.489044e-04	1.085000e+01	9.560482e-05	1.085000e+01	0.000000e+00
1.095000e+01	1.975833e-03	1.095000e+01	1.896162e-03	1.095000e+01	1.481875e-03	1.095000e+01	3.824193e-04	1.095000e+01	3.186827e-05	1.095000e+01	1.593414e-05
1.105000e+01	1.736821e-03	1.105000e+01	1.322533e-03	1.105000e+01	6.373655e-04	1.105000e+01	2.708803e-04	1.105000e+01	3.186827e-05	1.105000e+01	0.000000e+00
1.115000e+01	1.179126e-03	1.115000e+01	8.923116e-04	1.115000e+01	4.620900e-04	1.115000e+01	9.560482e-05	1.115000e+01	0.000000e+00	1.115000e+01	0.000000e+00
1.125000e+01	7.648385e-04	1.125000e+01	3.983534e-04	1.125000e+01	2.230779e-04	1.125000e+01	3.186827e-05	1.125000e+01	1.593414e-05	1.125000e+01	0.000000e+00
1.135000e+01	4.302217e-04	1.135000e+01	1.752755e-04	1.135000e+01	1.434072e-04	1.135000e+01	3.186827e-05	1.135000e+01	0.000000e+00	1.135000e+01	0.000000e+00
1.145000e+01	1.274731e-04	1.145000e+01	1.274731e-04	1.145000e+01	4.780241e-05	1.145000e+01	0.000000e+00	1.145000e+01	0.000000e+00	1.145000e+01	0.000000e+00
1.155000e+01	9.560482e-05	1.155000e+01	4.780241e-05	1.155000e+01	1.593414e-05	1.155000e+01	0.000000e+00	1.155000e+01	0.000000e+00	1.155000e+01	0.000000e+00
1.165000e+01	4.780241e-05	1.165000e+01	0.000000e+00	1.165000e+01	0.000000e+00	1.165000e+01	0.000000e+00	1.165000e+01	0.000000e+00	1.165000e+01	0.000000e+00
1.175000e+01	1.593414e-05	1.175000e+01	0.000000e+00	1.175000e+01	0.000000e+00	1.175000e+01	0.000000e+00	1.175000e+01	0.000000e+00	1.175000e+01	0.000000e+00
1.185000e+01	0.000000e+00	1.185000e+01	0.000000e+00	1.185000e+01	0.000000e+00	1.185000e+01	0.000000e+00	1.185000e+01	0.000000e+00	1.185000e+01	0.000000e+00
1.195000e+01	0.000000e+00	1.195000e+01	0.000000e+00	1.195000e+01	0.000000e+00	1.195000e+01	0.000000e+00	1.195000e+01	0.000000e+00	1.195000e+01	0.000000e+00
1.205000e+01	0.000000e+00	1.205000e+01	0.000000e+00	1.205000e+01	0.000000e+00	1.205000e+01	0.000000e+00	1.205000e+01	0.000000e+00	1.205000e+01	0.000000e+00
1.215000e+01	0.000000e+00	1.215000e+01	0.000000e+00	1.215000e+01	0.000000e+00	1.215000e+01	0.000000e+00	1.215000e+01	0.000000e+00	1.215000e+01	0.000000e+00
1.225000e+01	0.000000e+00	1.225000e+01	0.000000e+00	1.225000e+01	0.000000e+00	1.225000e+01	0.000000e+00	1.225000e+01	0.000000e+00	1.225000e+01	0.000000e+00
1.235000e+01	0.000000e+00	1.235000e+01	0.000000e+00	1.235000e+01	0.000000e+00	1.235000e+01	0.000000e+00	1.235000e+01	0.000000e+00	1.235000e+01	0.000000e+00
1.245000e+01	0.000000e+00	1.245000e+01	0.000000e+00	1.245000e+01	0.000000e+00	1.245000e+01	0.000000e+00	1.245000e+01	0.000000e+00	1.245000e+01	0.000000e+00
1.255000e+01	0.000000e+00	1.255000e+01	0.000000e+00	1.255000e+01	0.000000e+00	1.255000e+01	0.000000e+00	1.255000e+01	0.000000e+00	1.255000e+01	0.000000e+00
1.265000e+01	0.000000e+00	1.265000e+01	0.000000e+00	1.265000e+01	0.000000e+00	1.265000e+01	0.000000e+00	1.265000e+01	0.000000e+00	1.265000e+01	0.000000e+00
1.275000e+01	0.000000e+00	1.275000e+01	0.000000e+00	1.275000e+01	0.000000e+00	1.275000e+01	0.000000e+00	1.275000e+01	0.000000e+00	1.275000e+01	0.000000e+00
1.285000e+01	0.000000e+00	1.285000e+01	0.000000e+00	1.285000e+01	0.000000e+00	1.285000e+01	0.000000e+00	1.285000e+01	0.000000e+00	1.285000e+01	0.000000e+00
